Address,Price,Links,Dates,Details
"Alcott Enhanced Plan, Harmony","$434,990+",https://www.zillow.com/community/harmony/2056589599_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds3 ba1,527 sqft"
"27580 E Cedar Place, Aurora, CO 80018","$524,990 ",https://www.zillow.com/homedetails/27580-E-Cedar-Pl-Aurora-CO-80018/2056598923_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds2 ba1,894 sqft"
"27560 E Cedar Place, Aurora, CO 80018","$589,990 ",https://www.zillow.com/homedetails/27560-E-Cedar-Pl-Aurora-CO-80018/2056602144_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"5 bds3 ba2,600 sqft"
"5742 S Addison Way Unit C, Aurora, CO 80016","$450,000 ",https://www.zillow.com/homedetails/5742-S-Addison-Way-UNIT-C-Aurora-CO-80016/64752867_zpid/,"Price cut: $17,500 (Aug 22) From 2023-08-25","4 bds3 ba2,192 sqft"
"26681 E Arbor Drive, Aurora, CO 80016","$1,950,000 ",https://www.zillow.com/homedetails/26681-E-Arbor-Dr-Aurora-CO-80016/87623655_zpid/,54 days on Zillow From 2023-08-25,"7 bds4 ba5,426 sqft"
"271 S Waterloo Street, Aurora, CO 80018","$584,990 ",https://www.zillow.com/homedetails/271-S-Waterloo-Ct-Aurora-CO-80016/2056603250_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds2 ba3,792 sqft"
"2605 S Olathe Way, Aurora, CO 80013","$559,000 ",https://www.zillow.com/homedetails/2605-S-Olathe-Way-Aurora-CO-80013/13080586_zpid/,"Price cut: $20,900 (Aug 1) From 2023-08-25","4 bds3 ba2,717 sqft"
"12273 E Bates Circle, Aurora, CO 80014","$560,000 ",https://www.zillow.com/homedetails/12273-E-Bates-Cir-Aurora-CO-80014/13059097_zpid/,3D Tour From 2023-08-25,"3 bds3 ba3,141 sqft"
"938 Salem Street, Aurora, CO 80011","$374,999 ",https://www.zillow.com/homedetails/938-Salem-St-Aurora-CO-80011/13032727_zpid/,Price cut: $1 (Aug 10) From 2023-08-25,"3 bds2 ba1,621 sqft"
"22322 E Mercer Place, Aurora, CO 80018","$528,000 ",https://www.zillow.com/homedetails/22322-E-Mercer-Pl-Aurora-CO-80018/13091364_zpid/,Open: Sun. 11am-3pm From 2023-08-25,"3 bds3 ba2,082 sqft"
"17908 E Oxford Drive, Aurora, CO 80013","$400,000 ",https://www.zillow.com/homedetails/17908-E-Oxford-Dr-Aurora-CO-80013/13097425_zpid/,43 days on Zillow From 2023-08-25,"4 bds2 ba2,196 sqft"
"23949 E 34th Avenue, Aurora, CO 80019","$598,770 ",https://www.zillow.com/homedetails/23949-E-34th-Dr-Aurora-CO-80011/2057162783_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"4 bds3 ba2,775 sqft"
"7945 S Grand Baker Street, Aurora, CO 80016","$1,000,000 ",https://www.zillow.com/homedetails/7945-S-Grand-Baker-St-Aurora-CO-80016/181314566_zpid/,"Price cut: $25,000 (Jun 2) From 2023-08-25","6 bds6 ba4,749 sqft"
"23976 E River Front Drive, Aurora, CO 80019","$640,590 ",https://www.zillow.com/homedetails/23976-River-Front-Dr-Aurora-CO-80019/2056549597_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"4 bds3 ba3,115 sqft"
"6943 S Picadilly Street, Aurora, CO 80016","$1,269,000 ",https://www.zillow.com/homedetails/6943-S-Picadilly-St-Aurora-CO-80016/13122861_zpid/,3D Tour From 2023-08-25,"5 bds6 ba6,969 sqft"
"11943 E Nevada Circle, Aurora, CO 80012","$419,000 ",https://www.zillow.com/homedetails/11943-E-Nevada-Cir-Aurora-CO-80012/13043026_zpid/,3D Tour From 2023-08-25,"2 bds3 ba2,206 sqft"
"14794 E Evans Place, Aurora, CO 80014","$530,000 ",https://www.zillow.com/homedetails/14794-E-Evans-Pl-Aurora-CO-80014/13080730_zpid/,3D Tour From 2023-08-25,"4 bds4 ba2,675 sqft"
"92 S Trussville Street, Aurora, CO 80018","$436,950 ",https://www.zillow.com/homedetails/92-S-Trussville-St-Aurora-CO-80018/2056482690_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,475 sqft"
"2318 S Rifle Street, Aurora, CO 80013","$509,000 ",https://www.zillow.com/homedetails/2318-S-Rifle-St-Aurora-CO-80013/13078143_zpid/,3D Tour From 2023-08-25,"4 bds3 ba2,178 sqft"
"3138 S Joplin Court, Aurora, CO 80013","$529,000 ",https://www.zillow.com/homedetails/3138-S-Joplin-Ct-Aurora-CO-80013/13085416_zpid/,44 days on Zillow From 2023-08-25,"3 bds2 ba2,112 sqft"
"27616 E Byers Place, Aurora, CO 80018","$582,950 ",https://www.zillow.com/homedetails/27616-E-Byers-Pl-Aurora-CO-80018/2056484947_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds2 ba1,740 sqft"
"24372 E 42nd Avenue, Aurora, CO 80019","$436,950 ",https://www.zillow.com/homedetails/24372-E-42nd-Ave-Aurora-CO-80019/2056487511_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,475 sqft"
"24234 E Walsh Avenue, Aurora, CO 80018","$565,000 ",https://www.zillow.com/homedetails/24234-E-Walsh-Pl-Aurora-CO-80012/2056491218_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"3 bds3 ba2,702 sqft"
"4672 S Pagosa Circle, Aurora, CO 80015","$350,000 ",https://www.zillow.com/homedetails/4672-S-Pagosa-Cir-Aurora-CO-80015/13107087_zpid/,44 days on Zillow From 2023-08-25,2 bds1 ba732 sqft
"317 S Xanadu Street, Aurora, CO 80012","$475,000 ",https://www.zillow.com/homedetails/317-S-Xanadu-St-Aurora-CO-80012/13040583_zpid/,45 days on Zillow From 2023-08-25,"4 bds3 ba2,217 sqft"
"3164 S Wheeling Way Unit 406, Aurora, CO 80014","$325,000 ",https://www.zillow.com/homedetails/3164-S-Wheeling-Way-APT-406-Aurora-CO-80014/13059932_zpid/,45 days on Zillow From 2023-08-25,"2 bds2 ba1,380 sqft"
"24217 E 41st Avenue, Aurora, CO 80019","$449,900 ",https://www.zillow.com/homedetails/24217-E-41st-Ave-Aurora-CO-80019/2056504755_zpid/,"Price cut: $5,100 (Jul 21) From 2023-08-25","3 bds3 ba1,545 sqft"
"22840 E Heritage Parkway, Aurora, CO 80016","$729,000 ",https://www.zillow.com/homedetails/22840-E-Heritage-Pkwy-Aurora-CO-80016/63370931_zpid/,3D Tour From 2023-08-25,"3 bds4 ba3,942 sqft"
"23966 E River Front Drive, Aurora, CO 80019","$553,110 ",https://www.zillow.com/homedetails/23966-River-Front-Dr-Aurora-CO-80019/2056549596_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"2 bds2 ba2,732 sqft"
"3577 S Ouray Circle, Aurora, CO 80013","$529,000 ",https://www.zillow.com/homedetails/3577-S-Ouray-Cir-Aurora-CO-80013/13098028_zpid/,45 days on Zillow From 2023-08-25,"4 bds3 ba2,240 sqft"
"22866 E Tufts Place Unit A, Aurora, CO 80015","$476,950 ",https://www.zillow.com/homedetails/22866-E-Tufts-Pl-A-Aurora-CO-80015/2056507686_zpid/,46 days on Zillow From 2023-08-25,"3 bds3 ba1,438 sqft"
"7055 S Yantley Way, Aurora, CO 80016","$949,950 ",https://www.zillow.com/homedetails/7055-S-Yantley-Way-Aurora-CO-80016/338356037_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds4 ba3,929 sqft"
"17589 E Eastman Drive, Aurora, CO 80013","$499,900 ",https://www.zillow.com/homedetails/17589-E-Eastman-Dr-Aurora-CO-80013/13087509_zpid/,"Price cut: $10,100 (Aug 17) From 2023-08-25","4 bds3 ba2,816 sqft"
"1504 S Salem Circle, Aurora, CO 80012","$489,500 ",https://www.zillow.com/homedetails/1504-S-Salem-Cir-Aurora-CO-80012/13049497_zpid/,"Price cut: $8,000 (Aug 25) From 2023-08-25","3 bds2 ba1,456 sqft"
"716 Revere Street, Aurora, CO 80011","$449,950 ",https://www.zillow.com/homedetails/716-Revere-St-Aurora-CO-80011/13032985_zpid/,"Price cut: $5,050 (Aug 17) From 2023-08-25","4 bds2 ba1,625 sqft"
"15402 E Arizona Avenue Unit 207, Aurora, CO 80017","$256,000 ",https://www.zillow.com/homedetails/15402-E-Arizona-Ave-UNIT-207-Aurora-CO-80017/13071087_zpid/,47 days on Zillow From 2023-08-25,"2 bds2 ba1,040 sqft"
"1669 Bahama Street, Aurora, CO 80011","$435,000 ",https://www.zillow.com/homedetails/1669-Bahama-St-Aurora-CO-80011/13012991_zpid/,"Price cut: $15,000 (Aug 10) From 2023-08-25","2 bds2 ba1,262 sqft"
"9037 S Catawba Street, Aurora, CO 80016","$928,900 ",https://www.zillow.com/homedetails/9037-S-Catawba-St-Parker-CO-80016/108386856_zpid/,"Price cut: $10,000 (Jul 21) From 2023-08-25","4 bds4 ba4,777 sqft"
"1127 S Ventura Circle Unit A, Aurora, CO 80017","$370,000 ",https://www.zillow.com/homedetails/1127-S-Ventura-Cir-UNIT-A-Aurora-CO-80017/13072939_zpid/,"Price cut: $5,000 (Aug 21) From 2023-08-25","3 bds2 ba1,425 sqft"
"4237 S Himalaya Way, Aurora, CO 80013","$498,000 ",https://www.zillow.com/homedetails/4237-S-Himalaya-Way-Aurora-CO-80013/13092092_zpid/,"Price cut: $7,000 (Aug 21) From 2023-08-25","3 bds3 ba2,035 sqft"
"1616 Van Buren Way, Aurora, CO 80011","$82,000 ",https://www.zillow.com/homedetails/1616-Van-Buren-Way-Aurora-CO-80011/2057996005_zpid/,"Price cut: $3,000 (Jul 11) From 2023-08-25",3 bds2 ba960 sqft
"22866 E Tufts Place Unit B, Aurora, CO 80015","$466,950 ",https://www.zillow.com/homedetails/22866-E-Tufts-Pl-B-Aurora-CO-80015/2056539077_zpid/,48 days on Zillow From 2023-08-25,"3 bds3 ba1,475 sqft"
"21543 E 59th Place, Aurora, CO 80019","$428,000 ",https://www.zillow.com/homedetails/21543-E-59th-Pl-Aurora-CO-80019/332839353_zpid/,"Price cut: $2,000 (Aug 8) From 2023-08-25","3 bds3 ba1,428 sqft"
"10701 E Asbury Avenue, Aurora, CO 80014","$689,900 ",https://www.zillow.com/homedetails/10701-E-Asbury-Ave-Aurora-CO-80014/13053282_zpid/,49 days on Zillow From 2023-08-25,"3 bds2 ba3,350 sqft"
"2326 S Oswego Street, Aurora, CO 80014","$720,000 ",https://www.zillow.com/homedetails/2326-S-Oswego-St-Aurora-CO-80014/54642720_zpid/,3D Tour From 2023-08-25,"4 bds4 ba3,449 sqft"
"6072 N Perth Street, Aurora, CO 80019","$849,900 ",https://www.zillow.com/homedetails/6072-N-Perth-St-Aurora-CO-80019/313208602_zpid/,Open: Monday: 1:00pm-6:... From 2023-08-25,"5 bds4 ba3,424 sqft"
"25195 E Plymouth Circle, Aurora, CO 80016","$1,139,000 ",https://www.zillow.com/homedetails/25195-E-Plymouth-Cir-Aurora-CO-80016/58886028_zpid/,"Price cut: $60,990 (Aug 17) From 2023-08-25","6 bds5 ba5,612 sqft"
"6410 S Walden Way, Aurora, CO 80016","$840,000 ",https://www.zillow.com/homedetails/6410-S-Walden-Way-Aurora-CO-80016/54646833_zpid/,"Price cut: $30,000 (Jul 26) From 2023-08-25","5 bds4 ba4,878 sqft"
"4555 S Hannibal Street, Aurora, CO 80015","$320,000 ",https://www.zillow.com/homedetails/4555-S-Hannibal-St-Aurora-CO-80015/13106002_zpid/,3D Tour From 2023-08-25,"2 bds2 ba1,164 sqft"
"26630 E Euclid Place, Aurora, CO 80016","$743,900 ",https://www.zillow.com/homedetails/26630-E-Euclid-Pl-Aurora-CO-80016/99667278_zpid/,Open: Sat. 11am-2pm From 2023-08-25,"3 bds3 ba2,984 sqft"
"4275 S Naples Way, Aurora, CO 80013","$438,000 ",https://www.zillow.com/homedetails/4275-S-Naples-Way-Aurora-CO-80013/13099958_zpid/,"Price cut: $10,000 (Aug 15) From 2023-08-25","2 bds1 ba2,224 sqft"
"24314 E Ford Avenue, Aurora, CO 80018","$679,000 ",https://www.zillow.com/homedetails/24314-E-Ford-Ave-Aurora-CO-80018/295031250_zpid/,38 days on Zillow From 2023-08-25,"3 bds2 ba3,966 sqft"
"7061 S White Crow Way, Aurora, CO 80016","$993,950 ",https://www.zillow.com/homedetails/7061-S-White-Crow-Way-Aurora-CO-80016/338355836_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds5 ba4,001 sqft"
"7051 S White Crow Way, Aurora, CO 80016","$1,013,950 ",https://www.zillow.com/homedetails/7051-S-White-Crow-Way-Aurora-CO-80016/338355994_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds5 ba4,910 sqft"
"6588 S Blackhawk Way, Aurora, CO 80016","$1,250,000 ",https://www.zillow.com/homedetails/6588-S-Blackhawk-Way-Aurora-CO-80016/67415331_zpid/,"Price cut: $120,000 (Aug 8) From 2023-08-25","4 bds4 ba4,769 sqft"
"2514 S Elkhart Street, Aurora, CO 80014","$499,000 ",https://www.zillow.com/homedetails/2514-S-Elkhart-St-Aurora-CO-80014/13081760_zpid/,"Price cut: $26,000 (Aug 23) From 2023-08-25","4 bds3 ba2,732 sqft"
"4450 Pikins Street S Unit 114, Aurora, CO 80015","$259,000 ",https://www.zillow.com/homedetails/4450-Pitkin-St-114-Aurora-CO-80011/2056428928_zpid/,40 days on Zillow From 2023-08-25,2 bds1 ba818 sqft
"7809 S Coolidge Way, Aurora, CO 80016","$925,000 ",https://www.zillow.com/homedetails/7809-S-Coolidge-Way-Aurora-CO-80016/67445888_zpid/,41 days on Zillow From 2023-08-25,"4 bds4 ba5,310 sqft"
"1757 S Buchanan Circle, Aurora, CO 80018","$413,000 ",https://www.zillow.com/homedetails/1757-S-Buchanan-Cir-Aurora-CO-80018/87625919_zpid/,"Price cut: $2,000 (Aug 7) From 2023-08-25","2 bds3 ba1,370 sqft"
"341 S Moline Street, Aurora, CO 80012","$469,900 ",https://www.zillow.com/homedetails/341-S-Moline-St-Aurora-CO-80012/13042488_zpid/,"Price cut: $10,000 (Aug 23) From 2023-08-25","4 bds2 ba1,322 sqft"
"8275 S Shawnee Street, Aurora, CO 80016","$710,000 ",https://www.zillow.com/homedetails/8275-S-Shawnee-St-Aurora-CO-80016/63296244_zpid/,41 days on Zillow From 2023-08-25,"3 bds3 ba3,250 sqft"
"4745 S Helena Way, Aurora, CO 80015","$950,000 ",https://www.zillow.com/homedetails/4745-S-Helena-Way-Aurora-CO-80015/13106602_zpid/,41 days on Zillow From 2023-08-25,"4 bds5 ba5,469 sqft"
"27197 E Maple Avenue, Aurora, CO 80018","$524,900 ",https://www.zillow.com/homedetails/27197-E-Maple-Ave-Aurora-CO-80018/337468749_zpid/,41 days on Zillow From 2023-08-25,"3 bds2 ba1,888 sqft"
"4116 S Mobile Circle Unit D, Aurora, CO 80013","$379,900 ",https://www.zillow.com/homedetails/4116-S-Mobile-Cir-APT-D-Aurora-CO-80013/13100091_zpid/,Price cut: $100 (Aug 14) From 2023-08-25,"3 bds3 ba1,712 sqft"
"11793 E Jewell Place, Aurora, CO 80012","$595,000 ",https://www.zillow.com/homedetails/11793-E-Jewell-Pl-Aurora-CO-80012/13048244_zpid/,3D Tour From 2023-08-25,"4 bds3 ba2,708 sqft"
"22126 E Allenspark Place, Aurora, CO 80016","$639,000 ",https://www.zillow.com/homedetails/22126-E-Allenspark-Pl-Aurora-CO-80016/300014874_zpid/,Open: Sun. 11am-3pm From 2023-08-25,"2 bds2 ba1,680 sqft"
"3903 N Quatar Court, Aurora, CO 80019","$596,316 ",https://www.zillow.com/homedetails/3903-N-Quatar-Ct-Aurora-CO-80019/337810214_zpid/,41 days on Zillow From 2023-08-25,"3 bds3 ba2,202 sqft"
"186 S Dearborn Circle, Aurora, CO 80012","$430,000 ",https://www.zillow.com/homedetails/186-S-Dearborn-Cir-Aurora-CO-80012/13063136_zpid/,"Price cut: $20,000 (Aug 24) From 2023-08-25","2 bds2 ba2,327 sqft"
"1180 Yosemite Street Unit 113, Denver, CO 80220","$194,000 ",https://www.zillow.com/homedetails/1180-Yosemite-St-UNIT-113-Denver-CO-80220/54642185_zpid/,"Price cut: $5,900 (Aug 9) From 2023-08-25",2 bds1 ba720 sqft
"19475 E Purdue Place, Aurora, CO 80013","$520,000 ",https://www.zillow.com/homedetails/19475-E-Purdue-Pl-Aurora-CO-80013/13094721_zpid/,"Price cut: $5,000 (Aug 21) From 2023-08-25","3 bds2 ba1,616 sqft"
"5982 N Perth Street, Aurora, CO 80019","$849,900 ",https://www.zillow.com/homedetails/5982-N-Perth-St-Aurora-CO-80019/313208257_zpid/,Open: Monday: 1:00pm-6:... From 2023-08-25,"5 bds5 ba3,409 sqft"
"4142 N Rome Court, Aurora, CO 80019","$534,955 ",https://www.zillow.com/homedetails/4142-N-Rome-St-Aurora-CO-80019/337810144_zpid/,Open: Monday 2:00pm-6:0... From 2023-08-25,"3 bds3 ba2,171 sqft"
"4270 S Argonne Street, Aurora, CO 80013","$499,900 ",https://www.zillow.com/homedetails/4270-S-Argonne-St-Aurora-CO-80013/13094449_zpid/,42 days on Zillow From 2023-08-25,"4 bds2 ba1,708 sqft"
"7142 S Waterloo Way, Aurora, CO 80016","$879,990 ",https://www.zillow.com/homedetails/7142-S-Waterloo-Way-Aurora-CO-80016/338355998_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"5 bds4 ba4,738 sqft"
"14714 E Belleview Avenue, Aurora, CO 80015","$524,000 ",https://www.zillow.com/homedetails/14714-E-Belleview-Ave-Aurora-CO-80015/295030796_zpid/,"Price cut: $5,000 (Aug 11) From 2023-08-25","3 bds3 ba1,890 sqft"
"12455 E Amherst Circle, Aurora, CO 80014","$560,000 ",https://www.zillow.com/homedetails/12455-E-Amherst-Cir-Aurora-CO-80014/13059036_zpid/,3D Tour From 2023-08-25,"4 bds2 ba2,287 sqft"
"13241 E Asbury Drive Unit 204, Aurora, CO 80014","$255,000 ",https://www.zillow.com/homedetails/13241-E-Asbury-Dr-APT-204-Aurora-CO-80014/13050392_zpid/,42 days on Zillow From 2023-08-25,2 bds2 ba948 sqft
"3464 N Grand Baker Court, Aurora, CO 80011","$699,900 ",https://www.zillow.com/homedetails/3464-N-Grand-Baker-Ct-Aurora-CO-80018/2056551745_zpid/,Open: Tue - Sat 10am-6p... From 2023-08-25,"3 bds3 ba3,394 sqft"
"5652 S Versailles Street, Aurora, CO 80015","$515,000 ",https://www.zillow.com/homedetails/5652-S-Versailles-St-Aurora-CO-80015/13111808_zpid/,Video Walkthrough From 2023-08-25,"3 bds2 ba1,811 sqft"
"3060 S Hannibal Street, Aurora, CO 80013","$549,000 ",https://www.zillow.com/homedetails/3060-S-Hannibal-St-Aurora-CO-80013/13084571_zpid/,42 days on Zillow From 2023-08-25,"5 bds2 ba2,458 sqft"
"24831 E 33rd Drive, Aurora, CO 80011","$579,900 ",https://www.zillow.com/homedetails/24831-E-33rd-Dr-Aurora-CO-80011/2056551747_zpid/,Open: Tue - Sat 10am-6p... From 2023-08-25,"3 bds3 ba2,767 sqft"
"25349 E Fair Drive, Aurora, CO 80016","$895,000 ",https://www.zillow.com/homedetails/25349-E-Fair-Dr-Aurora-CO-80016/99616444_zpid/,"Price cut: $45,000 (Aug 22) From 2023-08-25","5 bds5 ba5,099 sqft"
"14667 E Baltic Place, Aurora, CO 80014","$575,000 ",https://www.zillow.com/homedetails/14667-E-Baltic-Pl-Aurora-CO-80014/13080779_zpid/,42 days on Zillow From 2023-08-25,"4 bds4 ba2,598 sqft"
"14734 E Bellewood Place, Aurora, CO 80015","$619,950 ",https://www.zillow.com/homedetails/14734-E-Bellewood-Pl-Aurora-CO-80015/13105250_zpid/,42 days on Zillow From 2023-08-25,"4 bds3 ba2,653 sqft"
"16367 E Radcliff Place Unit A, Aurora, CO 80015","$412,000 ",https://www.zillow.com/homedetails/16367-E-Radcliff-Pl-APT-A-Aurora-CO-80015/13105587_zpid/,"Price cut: $3,000 (Aug 17) From 2023-08-25","3 bds3 ba1,344 sqft"
"27696 E Byers Place, Aurora, CO 80018","$582,950 ",https://www.zillow.com/homedetails/27696-E-Byers-Pl-Aurora-CO-80018/2056463758_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds2 ba1,880 sqft"
"11682 E Iowa Avenue, Aurora, CO 80012","$595,000 ",https://www.zillow.com/homedetails/11682-E-Iowa-Ave-Aurora-CO-80012/13048320_zpid/,"Price cut: $14,000 (Aug 23) From 2023-08-25","5 bds4 ba3,148 sqft"
"2610 S Vaughn Way Unit A, Aurora, CO 80014","$499,000 ",https://www.zillow.com/homedetails/2610-S-Vaughn-Way-APT-A-Aurora-CO-80014/13052091_zpid/,43 days on Zillow From 2023-08-25,"3 bds4 ba2,418 sqft"
"771 Galena Street, Aurora, CO 80010","$500,000 ",https://www.zillow.com/homedetails/771-Galena-St-Aurora-CO-80010/13037010_zpid/,3D Tour From 2023-08-25,"5 bds3 ba3,034 sqft"
"6309 S Newbern Way, Aurora, CO 80016","$765,000 ",https://www.zillow.com/homedetails/6309-S-Newbern-Way-Aurora-CO-80016/87623888_zpid/,3D Tour From 2023-08-25,"6 bds4 ba3,782 sqft"
"18209 E Asbury Place, Aurora, CO 80013","$523,000 ",https://www.zillow.com/homedetails/18209-E-Asbury-Pl-Aurora-CO-80013/13077051_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"3 bds2 ba1,764 sqft"
